	Unnamed: 0	date_game	win_loss_result	team_ID	homeORvis	opp_ID	win_loss_streak	streak_L10	total_wins	win_percent	long	lat
130	130	Tuesday, Sep 1 2015	W	CHC		CIN	1.0	5.0	75.0	0.572519083969	-87.655887	41.947856
131	131	Wednesday, Sep 2 2015	L	CHC		CIN	-1.0	4.0	75.0	0.568181818182	-87.655887	41.947856
132	132	Friday, Sep 4 2015	W	CHC		ARI	1.0	4.0	76.0	0.571428571429	-87.655887	41.947856
133	133	Saturday, Sep 5 2015	W	CHC		ARI	2.0	4.0	77.0	0.574626865672	-87.655887	41.947856
134	134	Sunday, Sep 6 2015	W	CHC		ARI	3.0	5.0	78.0	0.577777777778	-87.655887	41.947856
135	135	Monday, Sep 7 2015	W	CHC	@	STL	4.0	6.0	79.0	0.580882352941	-90.193891	38.622317
136	136	Tuesday, Sep 8 2015	W	CHC	@	STL	5.0	7.0	80.0	0.583941605839	-90.193891	38.622317
137	137	Wednesday, Sep 9 2015	L	CHC	@	STL	-1.0	7.0	80.0	0.579710144928	-90.193891	38.622317
138	138	Friday, Sep 11 (1) 2015	W	CHC	@	PHI	1.0	7.0	81.0	0.58273381295	-75.166589	39.905547
139	139	Friday, Sep 11 (2) 2015	W	CHC	@	PHI	2.0	8.0	82.0	0.585714285714	-75.166589	39.905547
140	140	Saturday, Sep 12 2015	L-wo	CHC	@	PHI	-1.0	7.0	82.0	0.581560283688	-75.166589	39.905547
141	141	Sunday, Sep 13 2015	L	CHC	@	PHI	-2.0	7.0	82.0	0.577464788732	-75.166589	39.905547
142	142	Tuesday, Sep 15 (1) 2015	L	CHC	@	PIT	-3.0	6.0	82.0	0.573426573427	-80.006841	40.447307
143	143	Tuesday, Sep 15 (2) 2015	W	CHC	@	PIT	1.0	6.0	83.0	0.576388888889	-80.006841	40.447307
144	144	Wednesday, Sep 16 2015	W	CHC	@	PIT	2.0	6.0	84.0	0.579310344828	-80.006841	40.447307
145	145	Thursday, Sep 17 2015	W	CHC	@	PIT	3.0	6.0	85.0	0.582191780822	-80.006841	40.447307
146	146	Friday, Sep 18 2015	W	CHC		STL	4.0	6.0	86.0	0.585034013605	-87.655887	41.947856
147	147	Saturday, Sep 19 2015	W	CHC		STL	5.0	7.0	87.0	0.587837837838	-87.655887	41.947856
148	148	Sunday, Sep 20 2015	L	CHC		STL	-1.0	6.0	87.0	0.58389261745	-87.655887	41.947856
149	149	Monday, Sep 21 2015	W	CHC		MIL	1.0	6.0	88.0	0.586666666667	-87.655887	41.947856
150	150	Tuesday, Sep 22 2015	W	CHC		MIL	2.0	7.0	89.0	0.58940397351	-87.655887	41.947856
151	151	Wednesday, Sep 23 2015	L	CHC		MIL	-1.0	7.0	89.0	0.585526315789	-87.655887	41.947856
152	152	Friday, Sep 25 2015	L	CHC		PIT	-2.0	7.0	89.0	0.581699346405	-87.655887	41.947856
153	153	Saturday, Sep 26 2015	L	CHC		PIT	-3.0	6.0	89.0	0.577922077922	-87.655887	41.947856
154	154	Sunday, Sep 27 2015	W	CHC		PIT	1.0	6.0	90.0	0.58064516129	-87.655887	41.947856
155	155	Monday, Sep 28 2015	W-wo	CHC		KCR	2.0	6.0	91.0	0.583333333333	-87.655887	41.947856
156	156	Tuesday, Sep 29 2015	W	CHC	@	CIN	3.0	6.0	92.0	0.585987261146	-84.508158	39.097935
157	157	Wednesday, Sep 30 2015	W	CHC	@	CIN	4.0	6.0	93.0	0.588607594937	-84.508158	39.097935
158	158	Thursday, Oct 1 2015	W	CHC	@	CIN	5.0	7.0	94.0	0.591194968553	-84.508158	39.097935
159	159	Friday, Oct 2 2015	W	CHC	@	MIL	6.0	7.0	95.0	0.59375	-87.971165	43.027982
160	160	Saturday, Oct 3 2015	W	CHC	@	MIL	7.0	7.0	96.0	0.596273291925	-87.971165	43.027982
161	161	Sunday, Oct 4 2015	W	CHC	@	MIL	8.0	8.0	97.0	0.598765432099	-87.971165	43.027982
0	0	Monday, Apr 6 2015	L	ARI		SFG	-1.0	0.0	0.0	0.0	-112.066721	33.445526
1	1	Tuesday, Apr 7 2015	W	ARI		SFG	1.0	1.0	1.0	0.5	-112.066721	33.445526
2	2	Wednesday, Apr 8 2015	L	ARI		SFG	-1.0	1.0	1.0	0.333333333333	-112.066721	33.445526
3	3	Friday, Apr 10 2015	W-wo	ARI		LAD	1.0	2.0	2.0	0.5	-112.066721	33.445526
4	4	Saturday, Apr 11 2015	W	ARI		LAD	2.0	3.0	3.0	0.6	-112.066721	33.445526
5	5	Sunday, Apr 12 2015	L	ARI		LAD	-1.0	3.0	3.0	0.5	-112.066721	33.445526
6	6	Monday, Apr 13 2015	W	ARI	@	SDP	1.0	4.0	4.0	0.571428571429	-117.157097	32.70771
7	7	Tuesday, Apr 14 2015	L	ARI	@	SDP	-1.0	4.0	4.0	0.5	-117.157097	32.70771
8	8	Wednesday, Apr 15 2015	L	ARI	@	SDP	-2.0	4.0	4.0	0.444444444444	-117.157097	32.70771
9	9	Thursday, Apr 16 2015	W	ARI	@	SFG	1.0	5.0	5.0	0.5	-122.389595	37.778473
10	10	Friday, Apr 17 2015	W	ARI	@	SFG	2.0	6.0	6.0	0.545454545455	-122.389595	37.778473
11	11	Saturday, Apr 18 2015	L	ARI	@	SFG	-1.0	5.0	6.0	0.5	-122.389595	37.778473
12	12	Sunday, Apr 19 2015	W	ARI	@	SFG	1.0	6.0	7.0	0.538461538462	-122.389595	37.778473
13	13	Tuesday, Apr 21 2015	L	ARI		TEX	-1.0	5.0	7.0	0.5	-112.066721	33.445526
14	14	Wednesday, Apr 22 2015	W	ARI		TEX	1.0	5.0	8.0	0.533333333333	-112.066721	33.445526
15	15	Friday, Apr 24 2015	L	ARI		PIT	-1.0	5.0	8.0	0.5	-112.066721	33.445526
16	16	Saturday, Apr 25 2015	L	ARI		PIT	-2.0	4.0	8.0	0.470588235294	-112.066721	33.445526
17	17	Sunday, Apr 26 2015	L	ARI		PIT	-3.0	4.0	8.0	0.444444444444	-112.066721	33.445526
18	18	Monday, Apr 27 2015	L	ARI		COL	-4.0	4.0	8.0	0.421052631579	-112.066721	33.445526
19	19	Tuesday, Apr 28 2015	W	ARI		COL	1.0	4.0	9.0	0.45	-112.066721	33.445526
20	20	Wednesday, Apr 29 2015	W	ARI		COL	2.0	4.0	10.0	0.47619047619	-112.066721	33.445526
21	21	Friday, May 1 2015	L	ARI	@	LAD	-1.0	4.0	10.0	0.454545454545	-118.240646	34.072724
22	22	Saturday, May 2 2015	L	ARI	@	LAD	-2.0	3.0	10.0	0.434782608696	-118.240646	34.072724
23	23	Sunday, May 3 2015	L-wo	ARI	@	LAD	-3.0	3.0	10.0	0.416666666667	-118.240646	34.072724
24	24	Wednesday, May 6 (1) 2015	W	ARI	@	COL	1.0	3.0	11.0	0.44	-104.994198	39.755891
25	25	Wednesday, May 6 (2) 2015	W	ARI	@	COL	2.0	4.0	12.0	0.461538461538	-104.994198	39.755891
26	26	Thursday, May 7 2015	W	ARI		SDP	3.0	5.0	13.0	0.481481481481	-112.066721	33.445526
27	27	Friday, May 8 2015	L	ARI		SDP	-1.0	5.0	13.0	0.464285714286	-112.066721	33.445526
28	28	Saturday, May 9 2015	L	ARI		SDP	-2.0	5.0	13.0	0.448275862069	-112.066721	33.445526
29	29	Sunday, May 10 2015	W	ARI		SDP	1.0	5.0	14.0	0.466666666667	-112.066721	33.445526
30	30	Monday, May 11 2015	L	ARI		WSN	-1.0	4.0	14.0	0.451612903226	-112.066721	33.445526
31	31	Tuesday, May 12 2015	W	ARI		WSN	1.0	5.0	15.0	0.46875	-112.066721	33.445526
32	32	Wednesday, May 13 2015	L	ARI		WSN	-1.0	5.0	15.0	0.454545454545	-112.066721	33.445526
33	33	Friday, May 15 2015	L	ARI	@	PHI	-2.0	5.0	15.0	0.441176470588	-75.166589	39.905547
34	34	Saturday, May 16 2015	L	ARI	@	PHI	-3.0	4.0	15.0	0.428571428571	-75.166589	39.905547
35	35	Sunday, May 17 2015	L	ARI	@	PHI	-4.0	3.0	15.0	0.416666666667	-75.166589	39.905547
36	36	Monday, May 18 2015	W	ARI	@	MIA	1.0	3.0	16.0	0.432432432432	-80.220305	25.778655
37	37	Tuesday, May 19 2015	W	ARI	@	MIA	2.0	4.0	17.0	0.447368421053	-80.220305	25.778655
38	38	Wednesday, May 20 2015	W	ARI	@	MIA	3.0	5.0	18.0	0.461538461538	-80.220305	25.778655
39	39	Thursday, May 21 2015	W	ARI	@	MIA	4.0	5.0	19.0	0.475	-80.220305	25.778655
40	40	Friday, May 22 2015	W-wo	ARI		CHC	5.0	6.0	20.0	0.487804878049	-112.066721	33.445526
41	41	Saturday, May 23 2015	L	ARI		CHC	-1.0	5.0	20.0	0.47619047619	-112.066721	33.445526
42	42	Sunday, May 24 2015	W	ARI		CHC	1.0	6.0	21.0	0.488372093023	-112.066721	33.445526
43	43	Monday, May 25 2015	L-wo	ARI	@	STL	-1.0	6.0	21.0	0.477272727273	-90.193891	38.622317
44	44	Tuesday, May 26 2015	L	ARI	@	STL	-2.0	6.0	21.0	0.466666666667	-90.193891	38.622317
45	45	Wednesday, May 27 2015	L-wo	ARI	@	STL	-3.0	6.0	21.0	0.45652173913	-90.193891	38.622317
46	46	Friday, May 29 2015	W	ARI	@	MIL	1.0	6.0	22.0	0.468085106383	-87.971165	43.027982
47	47	Saturday, May 30 2015	W	ARI	@	MIL	2.0	6.0	23.0	0.479166666667	-87.971165	43.027982
48	48	Sunday, May 31 2015	L-wo	ARI	@	MIL	-1.0	5.0	23.0	0.469387755102	-87.971165	43.027982
49	49	Monday, Jun 1 2015	L	ARI		ATL	-2.0	4.0	23.0	0.46	-112.066721	33.445526
50	50	Tuesday, Jun 2 2015	W	ARI		ATL	1.0	4.0	24.0	0.470588235294	-112.066721	33.445526
51	51	Wednesday, Jun 3 2015	W	ARI		ATL	2.0	5.0	25.0	0.480769230769	-112.066721	33.445526
52	52	Thursday, Jun 4 2015	L	ARI		NYM	-1.0	4.0	25.0	0.471698113208	-112.066721	33.445526
53	53	Friday, Jun 5 2015	W	ARI		NYM	1.0	5.0	26.0	0.481481481481	-112.066721	33.445526
54	54	Saturday, Jun 6 2015	W	ARI		NYM	2.0	6.0	27.0	0.490909090909	-112.066721	33.445526
55	55	Sunday, Jun 7 2015	L	ARI		NYM	-1.0	6.0	27.0	0.482142857143	-112.066721	33.445526
56	56	Monday, Jun 8 2015	L	ARI	@	LAD	-2.0	5.0	27.0	0.473684210526	-118.240646	34.072724
57	57	Tuesday, Jun 9 2015	L	ARI	@	LAD	-3.0	4.0	27.0	0.465517241379	-118.240646	34.072724
58	58	Wednesday, Jun 10 2015	L-wo	ARI	@	LAD	-4.0	4.0	27.0	0.457627118644	-118.240646	34.072724
59	59	Friday, Jun 12 2015	W	ARI	@	SFG	1.0	5.0	28.0	0.466666666667	-122.389595	37.778473
60	60	Saturday, Jun 13 2015	W	ARI	@	SFG	2.0	5.0	29.0	0.475409836066	-122.389595	37.778473
61	61	Sunday, Jun 14 2015	W	ARI	@	SFG	3.0	5.0	30.0	0.483870967742	-122.389595	37.778473
62	62	Monday, Jun 15 2015	W	ARI	@	LAA	4.0	6.0	31.0	0.492063492063	-117.883194	33.799925
63	63	Tuesday, Jun 16 2015	L	ARI	@	LAA	-1.0	5.0	31.0	0.484375	-117.883194	33.799925
64	64	Wednesday, Jun 17 2015	W	ARI		LAA	1.0	5.0	32.0	0.492307692308	-112.066721	33.445526
65	65	Thursday, Jun 18 2015	L	ARI		LAA	-1.0	5.0	32.0	0.484848484848	-112.066721	33.445526
66	66	Friday, Jun 19 2015	W	ARI		SDP	1.0	6.0	33.0	0.492537313433	-112.066721	33.445526
67	67	Saturday, Jun 20 2015	L	ARI		SDP	-1.0	6.0	33.0	0.485294117647	-112.066721	33.445526
68	68	Sunday, Jun 21 2015	W	ARI		SDP	1.0	7.0	34.0	0.492753623188	-112.066721	33.445526
69	69	Tuesday, Jun 23 2015	L	ARI	@	COL	-1.0	6.0	34.0	0.485714285714	-104.994198	39.755891
70	70	Wednesday, Jun 24 2015	W	ARI	@	COL	1.0	6.0	35.0	0.492957746479	-104.994198	39.755891
71	71	Thursday, Jun 25 2015	L	ARI	@	COL	-1.0	5.0	35.0	0.486111111111	-104.994198	39.755891
72	72	Friday, Jun 26 2015	L	ARI	@	SDP	-2.0	4.0	35.0	0.479452054795	-117.157097	32.70771
73	73	Saturday, Jun 27 2015	L	ARI	@	SDP	-3.0	4.0	35.0	0.472972972973	-117.157097	32.70771
74	74	Sunday, Jun 28 2015	W	ARI	@	SDP	1.0	4.0	36.0	0.48	-117.157097	32.70771
75	75	Monday, Jun 29 2015	W	ARI		LAD	2.0	5.0	37.0	0.486842105263	-112.066721	33.445526
76	76	Tuesday, Jun 30 2015	L	ARI		LAD	-1.0	4.0	37.0	0.480519480519	-112.066721	33.445526
77	77	Wednesday, Jul 1 2015	L	ARI		LAD	-2.0	4.0	37.0	0.474358974359	-112.066721	33.445526
78	78	Thursday, Jul 2 2015	W	ARI		COL	1.0	4.0	38.0	0.481012658228	-112.066721	33.445526
79	79	Friday, Jul 3 2015	W-wo	ARI		COL	2.0	5.0	39.0	0.4875	-112.066721	33.445526
80	80	Saturday, Jul 4 2015	W	ARI		COL	3.0	5.0	40.0	0.493827160494	-112.066721	33.445526
81	81	Sunday, Jul 5 2015	L	ARI		COL	-1.0	5.0	40.0	0.487804878049	-112.066721	33.445526
82	82	Tuesday, Jul 7 2015	W	ARI	@	TEX	1.0	6.0	41.0	0.493975903614	-97.082454	32.751147
83	83	Wednesday, Jul 8 2015	W	ARI	@	TEX	2.0	7.0	42.0	0.5	-97.082454	32.751147
84	84	Friday, Jul 10 2015	L	ARI	@	NYM	-1.0	6.0	42.0	0.494117647059	-73.846043	40.756337
85	85	Saturday, Jul 11 2015	L	ARI	@	NYM	-2.0	5.0	42.0	0.488372093023	-73.846043	40.756337
86	86	Sunday, Jul 12 2015	L	ARI	@	NYM	-3.0	5.0	42.0	0.48275862069	-73.846043	40.756337
87	87	Friday, Jul 17 2015	L	ARI		SFG	-4.0	5.0	42.0	0.477272727273	-112.066721	33.445526
88	88	Saturday, Jul 18 2015	L	ARI		SFG	-5.0	4.0	42.0	0.47191011236	-112.066721	33.445526
89	89	Sunday, Jul 19 2015	L	ARI		SFG	-6.0	3.0	42.0	0.466666666667	-112.066721	33.445526
90	90	Monday, Jul 20 2015	W	ARI		MIA	1.0	3.0	43.0	0.472527472527	-112.066721	33.445526
91	91	Tuesday, Jul 21 2015	L	ARI		MIA	-1.0	3.0	43.0	0.467391304348	-112.066721	33.445526
92	92	Wednesday, Jul 22 2015	L	ARI		MIA	-2.0	2.0	43.0	0.462365591398	-112.066721	33.445526
93	93	Thursday, Jul 23 2015	W	ARI		MIL	1.0	2.0	44.0	0.468085106383	-112.066721	33.445526
94	94	Friday, Jul 24 2015	L	ARI		MIL	-1.0	2.0	44.0	0.463157894737	-112.066721	33.445526
95	95	Saturday, Jul 25 2015	W	ARI		MIL	1.0	3.0	45.0	0.46875	-112.066721	33.445526
96	96	Sunday, Jul 26 2015	W	ARI		MIL	2.0	4.0	46.0	0.474226804124	-112.066721	33.445526
97	97	Monday, Jul 27 2015	W	ARI	@	SEA	3.0	5.0	47.0	0.479591836735	-122.332283	47.591358
98	98	Tuesday, Jul 28 2015	W	ARI	@	SEA	4.0	6.0	48.0	0.484848484848	-122.332283	47.591358
99	99	Wednesday, Jul 29 2015	W	ARI	@	SEA	5.0	7.0	49.0	0.49	-122.332283	47.591358
100	100	Friday, Jul 31 2015	W	ARI	@	HOU	6.0	7.0	50.0	0.49504950495	-95.354824	29.756965
101	101	Saturday, Aug 1 2015	L	ARI	@	HOU	-1.0	7.0	50.0	0.490196078431	-95.354824	29.756965
102	102	Sunday, Aug 2 2015	L	ARI	@	HOU	-2.0	7.0	50.0	0.485436893204	-95.354824	29.756965
103	103	Monday, Aug 3 2015	W	ARI	@	WSN	1.0	7.0	51.0	0.490384615385	-77.007457	38.87301
104	104	Tuesday, Aug 4 2015	L	ARI	@	WSN	-1.0	7.0	51.0	0.485714285714	-77.007457	38.87301
105	105	Wednesday, Aug 5 2015	W	ARI	@	WSN	1.0	7.0	52.0	0.490566037736	-77.007457	38.87301
106	106	Thursday, Aug 6 2015	L	ARI	@	WSN	-1.0	6.0	52.0	0.485981308411	-77.007457	38.87301
107	107	Friday, Aug 7 2015	W	ARI		CIN	1.0	6.0	53.0	0.490740740741	-112.066721	33.445526
108	108	Saturday, Aug 8 2015	L	ARI		CIN	-1.0	5.0	53.0	0.48623853211	-112.066721	33.445526
109	109	Sunday, Aug 9 2015	W-wo	ARI		CIN	1.0	5.0	54.0	0.490909090909	-112.066721	33.445526
110	110	Monday, Aug 10 2015	W	ARI		PHI	2.0	5.0	55.0	0.495495495495	-112.066721	33.445526
111	111	Tuesday, Aug 11 2015	W	ARI		PHI	3.0	6.0	56.0	0.5	-112.066721	33.445526
112	112	Wednesday, Aug 12 2015	L	ARI		PHI	-1.0	6.0	56.0	0.495575221239	-112.066721	33.445526
113	113	Friday, Aug 14 2015	L	ARI	@	ATL	-2.0	5.0	56.0	0.491228070175	-84.389996	33.734805
114	114	Saturday, Aug 15 2015	W	ARI	@	ATL	1.0	6.0	57.0	0.495652173913	-84.389996	33.734805
115	115	Sunday, Aug 16 2015	L-wo	ARI	@	ATL	-1.0	5.0	57.0	0.491379310345	-84.389996	33.734805
116	116	Monday, Aug 17 2015	W	ARI	@	PIT	1.0	6.0	58.0	0.495726495726	-80.006841	40.447307
117	117	Tuesday, Aug 18 2015	L-wo	ARI	@	PIT	-1.0	5.0	58.0	0.491525423729	-80.006841	40.447307
118	118	Wednesday, Aug 19 2015	L	ARI	@	PIT	-2.0	5.0	58.0	0.487394957983	-80.006841	40.447307
119	119	Thursday, Aug 20 2015	W	ARI	@	CIN	1.0	5.0	59.0	0.491666666667	-84.508158	39.097935
120	120	Friday, Aug 21 2015	W	ARI	@	CIN	2.0	5.0	60.0	0.495867768595	-84.508158	39.097935
121	121	Saturday, Aug 22 2015	W	ARI	@	CIN	3.0	5.0	61.0	0.5	-84.508158	39.097935
122	122	Sunday, Aug 23 2015	W	ARI	@	CIN	4.0	6.0	62.0	0.50406504065	-84.508158	39.097935
123	123	Monday, Aug 24 2015	L	ARI		STL	-1.0	6.0	62.0	0.5	-112.066721	33.445526
124	124	Tuesday, Aug 25 2015	L	ARI		STL	-2.0	5.0	62.0	0.496	-112.066721	33.445526
125	125	Wednesday, Aug 26 2015	L	ARI		STL	-3.0	5.0	62.0	0.492063492063	-112.066721	33.445526
126	126	Thursday, Aug 27 2015	L	ARI		STL	-4.0	4.0	62.0	0.488188976378	-112.066721	33.445526
127	127	Friday, Aug 28 2015	W	ARI		OAK	1.0	5.0	63.0	0.4921875	-112.066721	33.445526
128	128	Saturday, Aug 29 2015	L	ARI		OAK	-1.0	5.0	63.0	0.488372093023	-112.066721	33.445526
129	129	Sunday, Aug 30 2015	L	ARI		OAK	-2.0	4.0	63.0	0.484615384615	-112.066721	33.445526
130	130	Monday, Aug 31 2015	L-wo	ARI	@	COL	-3.0	3.0	63.0	0.480916030534	-104.994198	39.755891
131	131	Tuesday, Sep 1 (1) 2015	W	ARI	@	COL	1.0	3.0	64.0	0.484848484848	-104.994198	39.755891
132	132	Tuesday, Sep 1 (2) 2015	W	ARI	@	COL	2.0	3.0	65.0	0.488721804511	-104.994198	39.755891
133	133	Wednesday, Sep 2 2015	L	ARI	@	COL	-1.0	3.0	65.0	0.485074626866	-104.994198	39.755891
134	134	Friday, Sep 4 2015	L	ARI	@	CHC	-2.0	3.0	65.0	0.481481481481	-87.655887	41.947856
135	135	Saturday, Sep 5 2015	L	ARI	@	CHC	-3.0	3.0	65.0	0.477941176471	-87.655887	41.947856
136	136	Sunday, Sep 6 2015	L	ARI	@	CHC	-4.0	3.0	65.0	0.474452554745	-87.655887	41.947856
137	137	Monday, Sep 7 2015	W	ARI		SFG	1.0	3.0	66.0	0.478260869565	-112.066721	33.445526
138	138	Tuesday, Sep 8 2015	L	ARI		SFG	-1.0	3.0	66.0	0.474820143885	-112.066721	33.445526
139	139	Wednesday, Sep 9 2015	W	ARI		SFG	1.0	4.0	67.0	0.478571428571	-112.066721	33.445526
140	140	Friday, Sep 11 2015	W	ARI		LAD	2.0	5.0	68.0	0.482269503546	-112.066721	33.445526
141	141	Saturday, Sep 12 2015	L	ARI		LAD	-1.0	4.0	68.0	0.478873239437	-112.066721	33.445526
142	142	Sunday, Sep 13 2015	L	ARI		LAD	-2.0	3.0	68.0	0.475524475524	-112.066721	33.445526
143	143	Monday, Sep 14 2015	L	ARI		SDP	-3.0	3.0	68.0	0.472222222222	-112.066721	33.445526
144	144	Tuesday, Sep 15 2015	W	ARI		SDP	1.0	4.0	69.0	0.475862068966	-112.066721	33.445526
145	145	Wednesday, Sep 16 2015	L	ARI		SDP	-1.0	4.0	69.0	0.472602739726	-112.066721	33.445526
146	146	Friday, Sep 18 2015	W	ARI	@	SFG	1.0	5.0	70.0	0.47619047619	-122.389595	37.778473
147	147	Saturday, Sep 19 2015	W	ARI	@	SFG	2.0	5.0	71.0	0.47972972973	-122.389595	37.778473
148	148	Sunday, Sep 20 2015	L	ARI	@	SFG	-1.0	5.0	71.0	0.476510067114	-122.389595	37.778473
149	149	Monday, Sep 21 2015	W	ARI	@	LAD	1.0	5.0	72.0	0.48	-118.240646	34.072724
150	150	Tuesday, Sep 22 2015	W	ARI	@	LAD	2.0	5.0	73.0	0.483443708609	-118.240646	34.072724
151	151	Wednesday, Sep 23 2015	L	ARI	@	LAD	-1.0	5.0	73.0	0.480263157895	-118.240646	34.072724
152	152	Thursday, Sep 24 2015	L	ARI	@	LAD	-2.0	5.0	73.0	0.477124183007	-118.240646	34.072724
153	153	Friday, Sep 25 2015	W	ARI	@	SDP	1.0	6.0	74.0	0.480519480519	-117.157097	32.70771
154	154	Saturday, Sep 26 2015	L	ARI	@	SDP	-1.0	5.0	74.0	0.477419354839	-117.157097	32.70771
155	155	Sunday, Sep 27 2015	W	ARI	@	SDP	1.0	6.0	75.0	0.480769230769	-117.157097	32.70771
156	156	Tuesday, Sep 29 2015	W-wo	ARI		COL	2.0	6.0	76.0	0.484076433121	-112.066721	33.445526
157	157	Wednesday, Sep 30 2015	W	ARI		COL	3.0	6.0	77.0	0.487341772152	-112.066721	33.445526
158	158	Thursday, Oct 1 2015	W	ARI		COL	4.0	7.0	78.0	0.490566037736	-112.066721	33.445526
159	159	Friday, Oct 2 2015	L	ARI		HOU	-1.0	6.0	78.0	0.4875	-112.066721	33.445526
160	160	Saturday, Oct 3 2015	L	ARI		HOU	-2.0	5.0	78.0	0.484472049689	-112.066721	33.445526
161	161	Sunday, Oct 4 2015	W	ARI		HOU	1.0	6.0	79.0	0.487654320988	-112.066721	33.445526
0	0	Monday, Apr 6 2015	W	LAD		SDP	1.0	1.0	1.0	1.0	-118.240646	34.072724
1	1	Tuesday, Apr 7 2015	L	LAD		SDP	-1.0	1.0	1.0	0.5	-118.240646	34.072724
2	2	Wednesday, Apr 8 2015	W	LAD		SDP	1.0	2.0	2.0	0.666666666667	-118.240646	34.072724
3	3	Friday, Apr 10 2015	L-wo	LAD	@	ARI	-1.0	2.0	2.0	0.5	-112.066721	33.445526
4	4	Saturday, Apr 11 2015	L	LAD	@	ARI	-2.0	2.0	2.0	0.4	-112.066721	33.445526
5	5	Sunday, Apr 12 2015	W	LAD	@	ARI	1.0	3.0	3.0	0.5	-112.066721	33.445526
6	6	Monday, Apr 13 2015	W-wo	LAD		SEA	2.0	4.0	4.0	0.571428571429	-118.240646	34.072724
7	7	Tuesday, Apr 14 2015	W-wo	LAD		SEA	3.0	5.0	5.0	0.625	-118.240646	34.072724
8	8	Wednesday, Apr 15 2015	W	LAD		SEA	4.0	6.0	6.0	0.666666666667	-118.240646	34.072724
9	9	Friday, Apr 17 2015	W	LAD		COL	5.0	7.0	7.0	0.7	-118.240646	34.072724
10	10	Saturday, Apr 18 2015	W	LAD		COL	6.0	7.0	8.0	0.727272727273	-118.240646	34.072724
11	11	Sunday, Apr 19 2015	W	LAD		COL	7.0	8.0	9.0	0.75	-118.240646	34.072724
12	12	Tuesday, Apr 21 2015	L	LAD	@	SFG	-1.0	7.0	9.0	0.692307692308	-122.389595	37.778473
13	13	Wednesday, Apr 22 2015	L-wo	LAD	@	SFG	-2.0	7.0	9.0	0.642857142857	-122.389595	37.778473
14	14	Thursday, Apr 23 2015	L-wo	LAD	@	SFG	-3.0	7.0	9.0	0.6	-122.389595	37.778473
15	15	Friday, Apr 24 2015	W	LAD	@	SDP	1.0	7.0	10.0	0.625	-117.157097	32.70771
16	16	Saturday, Apr 25 2015	W	LAD	@	SDP	2.0	7.0	11.0	0.647058823529	-117.157097	32.70771
17	17	Sunday, Apr 26 2015	L	LAD	@	SDP	-1.0	6.0	11.0	0.611111111111	-117.157097	32.70771
18	18	Monday, Apr 27 2015	W	LAD		SFG	1.0	6.0	12.0	0.631578947368	-118.240646	34.072724
19	19	Tuesday, Apr 28 2015	L	LAD		SFG	-1.0	5.0	12.0	0.6	-118.240646	34.072724
20	20	Wednesday, Apr 29 2015	W	LAD		SFG	1.0	5.0	13.0	0.619047619048	-118.240646	34.072724
21	21	Friday, May 1 2015	W	LAD		ARI	2.0	5.0	14.0	0.636363636364	-118.240646	34.072724
22	22	Saturday, May 2 2015	W	LAD		ARI	3.0	6.0	15.0	0.652173913043	-118.240646	34.072724
23	23	Sunday, May 3 2015	W-wo	LAD		ARI	4.0	7.0	16.0	0.666666666667	-118.240646	34.072724
24	24	Monday, May 4 2015	L	LAD	@	MIL	-1.0	7.0	16.0	0.64	-87.971165	43.027982
25	25	Tuesday, May 5 2015	W	LAD	@	MIL	1.0	7.0	17.0	0.653846153846	-87.971165	43.027982
26	26	Wednesday, May 6 2015	L	LAD	@	MIL	-1.0	6.0	17.0	0.62962962963	-87.971165	43.027982
27	27	Thursday, May 7 2015	W	LAD	@	MIL	1.0	7.0	18.0	0.642857142857	-87.971165	43.027982
28	28	Friday, May 8 2015	W	LAD	@	COL	2.0	7.0	19.0	0.655172413793	-104.994198	39.755891
29	29	Sunday, May 10 2015	W	LAD	@	COL	3.0	8.0	20.0	0.666666666667	-104.994198	39.755891
30	30	Monday, May 11 2015	W-wo	LAD		MIA	4.0	8.0	21.0	0.677419354839	-118.240646	34.072724
31	31	Tuesday, May 12 2015	W	LAD		MIA	5.0	8.0	22.0	0.6875	-118.240646	34.072724
32	32	Wednesday, May 13 2015	L	LAD		MIA	-1.0	7.0	22.0	0.666666666667	-118.240646	34.072724
33	33	Thursday, May 14 2015	L	LAD		COL	-2.0	6.0	22.0	0.647058823529	-118.240646	34.072724
34	34	Friday, May 15 2015	W	LAD		COL	1.0	7.0	23.0	0.657142857143	-118.240646	34.072724
35	35	Saturday, May 16 2015	L	LAD		COL	-1.0	6.0	23.0	0.638888888889	-118.240646	34.072724
36	36	Sunday, May 17 2015	W	LAD		COL	1.0	7.0	24.0	0.648648648649	-118.240646	34.072724
37	37	Tuesday, May 19 2015	L	LAD	@	SFG	-1.0	6.0	24.0	0.631578947368	-122.389595	37.778473
38	38	Wednesday, May 20 2015	L	LAD	@	SFG	-2.0	5.0	24.0	0.615384615385	-122.389595	37.778473
39	39	Thursday, May 21 2015	L	LAD	@	SFG	-3.0	4.0	24.0	0.6	-122.389595	37.778473
40	40	Friday, May 22 2015	W	LAD		SDP	1.0	4.0	25.0	0.609756097561	-118.240646	34.072724
41	41	Saturday, May 23 2015	W	LAD		SDP	2.0	4.0	26.0	0.619047619048	-118.240646	34.072724
42	42	Sunday, May 24 2015	L	LAD		SDP	-1.0	4.0	26.0	0.604651162791	-118.240646	34.072724
